# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    3.894504505    1.966588131    1.966598316    2.230634403
    3.904513514    1.961201167    1.961227223    2.163521841
    3.914522523    1.976946007    1.976969835    2.149788364
    3.924531532    2.030583227    2.030594583    2.187185046
    3.934540541    2.122879694    2.122878319    2.259142043
    3.944549550    2.239095701    2.239089817    2.338363821
    3.954558559    2.353634894    2.353638031    2.395173599
    3.964567568    2.437136440    2.437160454    2.405903023
    3.974576577    2.465082268    2.465130995    2.359675723
    3.984585586    2.422517255    2.422587286    2.260448505
    3.994594595    2.307823071    2.307906301    2.122598695
    4.004603604    2.140548598    2.140633664    1.968162718
    4.014612613    1.957729591    1.957805754    1.823722607
    4.024621622    1.794826304    1.794886950    1.711685508
    4.034630631    1.671733378    1.671775968    1.643401639
    4.044639640    1.592205418    1.592229935    1.618334713
    4.054648649    1.549237812    1.549246210    1.625290700
    4.064657658    1.530975075    1.530971021    1.643501376
    4.074666667    1.526739679    1.526726115    1.646962189
    4.084675676    1.532377658    1.532353555    1.616379495
    4.094684685    1.550756381    1.550716940    1.551286252
    4.104693694    1.585428883    1.585369312    1.466916504
    4.114702703    1.633962140    1.633882404    1.380745895
    4.124711712    1.687988267    1.687896222    1.305605554
    4.134720721    1.738686625    1.738596139    1.249729371
    4.144729730    1.781128709    1.781052796    1.217093599
    4.154738739    1.815037513    1.814981028    1.208280978
    4.164747748    1.845548313    1.845504712    1.222985779
    4.174756757    1.882195821    1.882153097    1.261288581
    4.184765766    1.930248312    1.930201471    1.321038095
    4.194774775    1.979280279    1.979238190    1.393436651
    4.204783784    2.002906109    2.002885042    1.462387990
    4.214792793    1.977574854    1.977582902    1.512003889
    4.224801802    1.904698127    1.904727475    1.536889000
    4.234810811    1.808556656    1.808592675    1.542140992
    4.244819820    1.714512007    1.714545724    1.535237019
    4.254828829    1.635464434    1.635495722    1.524448561
    4.264837838    1.574445909    1.574478224    1.522402418
    4.274846847    1.532888029    1.532921676    1.544435411
    4.284855856    1.514561933    1.514593032    1.603218618
    4.294864865    1.522316867    1.522341500    1.704701467
    4.304873874    1.552846714    1.552864190    1.844463090
    4.314882883    1.595401805    1.595414654    2.002901391
    4.324891892    1.635897476    1.635909131    2.144401148
    4.334900901    1.664981922    1.664993707    2.231916965
    4.344909910    1.685782035    1.685791789    2.254453134
    4.354918919    1.714235722    1.714239444    2.237315621
    4.364927928    1.770375768    1.770370211    2.220491452
    4.374936937    1.868785821    1.868769372    2.233001389
    4.384945946    2.014202533    2.014174665    2.285287287
    4.394954955    2.201017497    2.200978416    2.373153726
    4.404963964    2.415046462    2.414997285    2.483931234
