# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
    4.545090090    0.590344129    0.582802488    0.720347543
    4.555099099    0.564731907    0.558364016    0.736751232
    4.565108108    0.535235265    0.530764499    0.746191492
    4.575117117    0.503473416    0.500959260    0.739011831
    4.585126126    0.471567978    0.470564528    0.712181142
    4.595135135    0.442588277    0.442506490    0.672367335
    4.605144144    0.419613087    0.420003796    0.631311736
    4.615153153    0.404750033    0.405389102    0.599099390
    4.625162162    0.399014168    0.399852384    0.581263662
    4.635171171    0.402411865    0.403470491    0.579332048
    4.645180180    0.413458047    0.414736975    0.591799951
    4.655189189    0.428223540    0.429652921    0.614239308
    4.665198198    0.440074153    0.441523243    0.639502772
    4.675207207    0.442003214    0.443357783    0.660101881
    4.685216216    0.431139882    0.432387770    0.672726571
    4.695225225    0.410729975    0.411947355    0.680065946
    4.705234234    0.387151616    0.388410806    0.686390276
    4.715243243    0.365906887    0.367231882    0.691852343
    4.725252252    0.350106076    0.351505693    0.692670090
    4.735261261    0.341012858    0.342520930    0.687258608
    4.745270270    0.339040760    0.340720292    0.680618872
    4.755279279    0.344324351    0.346253296    0.681526359
    4.765288288    0.356782039    0.359051415    0.696830583
    4.775297297    0.375820866    0.378549103    0.728002960
    4.785306306    0.399869002    0.403212918    0.769582240
    4.795315315    0.426344417    0.430481127    0.809144412
    4.805324324    0.453008635    0.458096822    0.832076011
    4.815333333    0.480201799    0.486384710    0.831759193
    4.825342342    0.511191850    0.518645778    0.815285484
    4.835351351    0.549542117    0.558472187    0.796678822
    4.845360360    0.595950916    0.606468376    0.786004979
    4.855369369    0.646727708    0.658620607    0.784826976
    4.865378378    0.694365680    0.706903224    0.788121088
    4.875387387    0.730256889    0.742344930    0.788594753
    4.885396396    0.749058806    0.759842518    0.780784161
    4.895405405    0.751732053    0.761051970    0.763259123
    4.905414414    0.743948408    0.752112734    0.738224767
    4.915423423    0.732244598    0.739310953    0.710529097
    4.925432432    0.721494953    0.726637862    0.686656185
    4.935441441    0.713910660    0.715870317    0.672541917
    4.945450450    0.710241550    0.708822163    0.671775168
    4.955459459    0.712467618    0.709128635    0.685489731
    4.965468468    0.724170553    0.720918224    0.712478677
    4.975477477    0.747979772    0.746158194    0.748205411
    4.985486486    0.784007024    0.784067127    0.784290755
    4.995495495    0.831652897    0.833549432    0.811942606
    5.005504505    0.892528677    0.896116408    0.828875001
    5.015513514    0.969805237    0.974885587    0.842473559
    5.025522523    1.062709843    1.068764504    0.864670850
    5.035531532    1.160050739    1.166016425    0.903751429
    5.045540541    1.239191794    1.243791504    0.958958999
    5.055549550    1.276641484    1.279419375    1.018698304
    5.065558559    1.265010056    1.267048125    1.063808622
    5.075567568    1.217620262    1.220844829    1.078256684
    5.085576577    1.156836879    1.162634245    1.060668871
    5.095585586    1.101507125    1.110005731    1.023991898
    5.105594595    1.061046199    1.071229198    0.983902436
    5.115603604    1.034375389    1.044473636    0.948779947
    5.125612613    1.012801725    1.021007596    0.917781841
    5.135621622    0.987303440    0.992943508    0.885938279
    5.145630631    0.956507538    0.960592732    0.851908607
    5.155639640    0.927289949    0.931486712    0.820222241
    5.165648649    0.907514375    0.912578712    0.795624156
    5.175657658    0.899401471    0.904531640    0.777252879
    5.185666667    0.898827009    0.902313242    0.758725410
    5.195675676    0.899519127    0.900115334    0.733122543
    5.205684685    0.897874152    0.895546205    0.698214895
    5.215693694    0.894524010    0.890104899    0.657587780
    5.225702703    0.893671863    0.888363992    0.617874734
    5.235711712    0.902019387    0.897048254    0.585641335
    5.245720721    0.926148460    0.922412100    0.565389799
    5.255729730    0.968933269    0.966881538    0.558422044
    5.265738739    1.026833968    1.026588829    0.562175488
    5.275747748    1.089104871    1.090585695    0.569905088
    5.285756757    1.141362399    1.144373363    0.572106670
    5.295765766    1.174719887    1.179179555    0.561227708
    5.305774775    1.193490202    1.199640243    0.536712632
    5.315783784    1.212643996    1.220858734    0.504705408
    5.325792793    1.248406506    1.258907538    0.473045706
    5.335801802    1.311692264    1.324457752    0.447313666
    5.345810811    1.406666895    1.421305466    0.430286067
    5.355819820    1.530400213    1.545962028    0.423109580
    5.365828829    1.672324557    1.687393829    0.426325391
    5.375837838    1.818396250    1.831858012    0.440273910
    5.385846847    1.961738993    1.973830361    0.465019909
    5.395855856    2.107581567    2.119876700    0.499837939
    5.405864865    2.261579429    2.275621846    0.542410493
    5.415873874    2.413065804    2.428973727    0.588476317
    5.425882883    2.531555358    2.547826365    0.632915865
    5.435891892    2.583628324    2.598371494    0.672001116
    5.445900901    2.561325616    2.573726807    0.705001602
    5.455909910    2.493308932    2.503991795    0.733927284
    5.465918919    2.423895456    2.434294857    0.761760880
    5.475927928    2.384594686    2.396158210    0.790466151
